"Rank","Author","Genre","AuthorAvg","Title","SeriesName","SeriesNum","SeriesAvg","PubYear","Pages","AgeCategory","AvgRating","ReviewCount","EstimatedStartDate","EstimatedCompletionDate","Url"
"1","Travis Baldree","Fantasy","4.453","House of Blades (The Traveler's Gate Trilogy, 1)",,,,"2013",,"Young Adult","4.07","18128",,,"https://www.goodreads.com/book/show/61237606-house-of-blades"
"1","Travis Baldree","Fantasy","4.453","The Crimson Vault (The Traveler's Gate Trilogy, 2)",,,,"2013",,"Young Adult","4.18","13680",,,"https://www.goodreads.com/book/show/61237607-the-crimson-vault"
"1","Travis Baldree","Fantasy","4.453","City of Light (The Traveler's Gate Trilogy, 3)",,,,"2014",,"Young Adult","4.16","12131",,,"https://www.goodreads.com/book/show/61237608-city-of-light"
"1","Travis Baldree","Fantasy","4.453","Unsouled (Cradle, #1)","Cradle,","1","4.47","2016","9","Young Adult","4.15","54889","2026-01-01","2026-01-01","https://www.goodreads.com/book/show/41576813-unsouled"
"1","Travis Baldree","Fantasy","4.453","Soulsmith (Cradle, #2)","Cradle,","2","4.47","2016","8","Young Adult","4.33","39836","2026-01-11","2026-01-11","https://www.goodreads.com/book/show/43303167-soulsmith"
"1","Travis Baldree","Fantasy","4.453","Skysworn (Cradle, #4)","Cradle,","4","4.47","2017","300",,"4.38","34563","2026-01-25","2026-02-12","https://www.goodreads.com/book/show/49719105-skysworn"
"1","Travis Baldree","Fantasy","4.453","Ghostwater (Cradle, #5)","Cradle,","5","4.47","2018",,,"4.56","33675",,,"https://www.goodreads.com/book/show/44325067-ghostwater"
"1","Travis Baldree","Fantasy","4.453","Underlord (Cradle, #6)","Cradle,","6","4.47","2019",,,"4.61","32949",,,"https://www.goodreads.com/book/show/44453473-underlord"
"1","Travis Baldree","Fantasy","4.453","Uncrowned  (Cradle, #7)","Cradle,","7","4.47","2019","10","Young Adult","4.57","31792","2026-02-22","2026-02-22","https://www.goodreads.com/book/show/49901228-uncrowned"
"1","Travis Baldree","Fantasy","4.453","Bloodline (Cradle, #9)","Cradle,","9","4.47","2021",,"Young Adult","4.5","28790",,,"https://www.goodreads.com/book/show/59079715-bloodline"
"1","Travis Baldree","Fantasy","4.453","Reaper (Cradle, #10)","Cradle,","10","4.47","2021",,,"4.66","28231",,,"https://www.goodreads.com/book/show/228315365-reaper"
"1","Travis Baldree","Fantasy","4.453","Blackflame",,,,"2017",,"Young Adult","4.51","36690",,,"https://www.goodreads.com/book/show/228561648-blackflame"
"1","Travis Baldree","Fantasy","4.453","Wintersteel (Cradle, 8)",,,,"2020",,,"4.69","31108",,,"https://www.goodreads.com/book/show/59785859-wintersteel"
"1","Travis Baldree","Fantasy","4.453","Beware of Chicken: A Xianxia Cultivation Novel: Beware of Chicken, Book 1",,,,"2022","700",,"4.5","12222","2026-03-08","2026-04-23","https://www.goodreads.com/book/show/224235932-beware-of-chicken"
"1","Travis Baldree","Fantasy","4.453","Dreadgod (Cradle, 11)",,,,"2022",,,"4.62","25284",,,"https://www.goodreads.com/book/show/61426264-dreadgod"
"1","Travis Baldree","Fantasy","4.453","The Primal Hunter (The Primal Hunter #1)","The Primal Hunter","1","4.37","2022","21",,"4.26","18388","2026-05-03","2026-05-04","https://www.goodreads.com/book/show/62362934-the-primal-hunter"
"1","Travis Baldree","Fantasy","4.453","The Primal Hunter 2 (The Primal Hunter #2)","The Primal Hunter","2","4.37","2022","20",,"4.48","12641","2026-05-17","2026-05-17","https://www.goodreads.com/book/show/79202504-the-primal-hunter-2"
"1","Travis Baldree","Fantasy","4.453","The Primal Hunter 3 (The Primal Hunter, #3)","The Primal Hunter,","3","4.53","2022","19",,"4.52","11594","2026-05-31","2026-05-31","https://www.goodreads.com/book/show/79204996-the-primal-hunter-3"
"1","Travis Baldree","Fantasy","4.453","The Primal Hunter 4 (The Primal Hunter, #4)","The Primal Hunter,","4","4.53","2022","21",,"4.53","10995","2026-06-14","2026-06-15","https://www.goodreads.com/book/show/79206659-the-primal-hunter-4"
"1","Travis Baldree","Fantasy","4.453","The Primal Hunter 5 (The Primal Hunter, #5)","The Primal Hunter,","5","4.53","2023","18",,"4.54","10338","2026-06-28","2026-06-28","https://www.goodreads.com/book/show/220703499-the-primal-hunter-5"
"1","Travis Baldree","Fantasy","4.453","Waybound (Cradle #12)","Cradle","12","4.62","2023","17",,"4.62","21930","2026-07-12","2026-07-12","https://www.goodreads.com/book/show/206666325-waybound"
"1","Travis Baldree","Fantasy","4.453","The Eye of the Bedlam Bride: Dungeon Crawler Carl, Book 6",,,,"2023",,,"4.66","56363",,,"https://www.goodreads.com/book/show/228402508-the-eye-of-the-bedlam-bride"
"1","Travis Baldree","Fantasy","4.453","Early Years: The Beginning After the End, Book 1",,,,,,,"4.33","10721",,,"https://www.goodreads.com/book/show/225246295-early-years"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising (Red Rising Saga, #1)","Red Rising Saga,","1","4.444","2014","382","Young Adult","4.27","710308","2026-07-26","2026-08-20","https://www.goodreads.com/book/show/15839976-red-rising"
"2","Pierce Brown","Science-Fiction","4.413","Golden Son (Red Rising Saga, #2)","Red Rising Saga,","2","4.444","2015","466","Young Adult","4.49","435296","2026-08-30","2026-09-30","https://www.goodreads.com/book/show/18966819-golden-son"
"2","Pierce Brown","Science-Fiction","4.413","Morning Star (Red Rising Saga, #3)","Red Rising Saga,","3","4.444","2016","525","Young Adult","4.54","355964","2026-10-11","2026-11-16","https://www.goodreads.com/book/show/18966806-morning-star"
"2","Pierce Brown","Science-Fiction","4.413","Iron Gold (Red Rising Saga, #4)","Red Rising Saga,","4","4.444","2018","602","Young Adult","4.21","163567",,,"https://www.goodreads.com/book/show/33257757-iron-gold"
"2","Pierce Brown","Science-Fiction","4.413","Dark Age (Red Rising Saga, #5)","Red Rising Saga,","5","4.444","2019","704",,"4.5","117301",,,"https://www.goodreads.com/book/show/29226553-dark-age"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising: Das dunkle Zeitalter - Teil 1 (Red Rising Saga, #5A)","Red Rising Saga,","5","4.444","2019","500",,"4.22","272",,,"https://www.goodreads.com/book/show/43711753-red-rising"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising: Das dunkle Zeitalter - Teil 2 (Red Rising Saga, #5B)","Red Rising Saga,","5","4.444","2019","555",,"4.5","255",,,"https://www.goodreads.com/book/show/50215106-red-rising"
"2","Pierce Brown","Science-Fiction","4.413","Light Bringer (Red Rising Saga, #6)","Red Rising Saga,","6","4.444","2023","682",,"4.77","89228",,,"https://www.goodreads.com/book/show/29227774-light-bringer"
"2","Pierce Brown","Science-Fiction","4.413","Red God (Red Rising Saga, #7)","Red Rising Saga,","7","4.444",,,,"4.5","351",,,"https://www.goodreads.com/book/show/61657799-red-god"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising (1 of 2) [Dramatized Adaptation] (Red Rising Saga #1)","Red Rising Saga","1","4.595","2023",,,"4.38","1141",,,"https://www.goodreads.com/book/show/199598075-red-rising-1-of-2-dramatized-adaptation"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising (2 of 2) [Dramatized Adaptation] (Red Rising Saga #1)","Red Rising Saga","1","4.595","2023","1",,"4.53","836",,,"https://www.goodreads.com/book/show/150944780-red-rising-2-of-2-dramatized-adaptation"
"2","Pierce Brown","Science-Fiction","4.413","Golden Son  (1 of 2) [Dramatized Adaptation] (Red Rising Saga #2)","Red Rising Saga","2","4.595","2015","1",,"4.55","779",,,"https://www.goodreads.com/book/show/197636250-golden-son-1-of-2-dramatized-adaptation"
"2","Pierce Brown","Science-Fiction","4.413","Golden Son  (2 of 2) [Dramatized Adaptation] (Red Rising Saga #2)","Red Rising Saga","2","4.595",,"9",,"4.67","554",,,"https://www.goodreads.com/book/show/209163543-golden-son-2-of-2-dramatized-adaptation"
"2","Pierce Brown","Science-Fiction","4.413","Morning Star (2 of 2) [Dramatized Adaptation] (Red Rising Saga #3)","Red Rising Saga","3","4.595","2016","10",,"4.76","352",,,"https://www.goodreads.com/book/show/211022514-morning-star-2-of-2-dramatized-adaptation"
"2","Pierce Brown","Science-Fiction","4.413","Morning Star (1 of 2) [Dramatized Adaptation] (Red Rising Saga #3)","Red Rising Saga","3","4.595",,,,"4.68","455",,,"https://www.goodreads.com/book/show/206829436-morning-star-1-of-2-dramatized-adaptation"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising: Sons of Ares #1 (Sons of Ares, #1)","Sons of Ares,","1","4.168","2017","32","Young Adult","4.04","3269",,,"https://www.goodreads.com/book/show/31178398-red-rising"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising: Sons of Ares #2 (Sons of Ares, #2)","Sons of Ares,","2","4.168","2017","30",,"4.16","1463",,,"https://www.goodreads.com/book/show/34884623-red-rising"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising: Sons of Ares #3 (Sons of Ares, #3)","Sons of Ares,","3","4.168","2017","29",,"4.23","1110",,,"https://www.goodreads.com/book/show/35392051-red-rising"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising: Sons of Ares #4 (Sons of Ares, #4)","Sons of Ares,","4","4.168","2017","29","Young Adult","4.2","647",,,"https://www.goodreads.com/book/show/35620644-red-rising"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising: Sons of Ares #5 (Sons of Ares, #5)","Sons of Ares,","5","4.168","2017","30","Young Adult","4.21","596",,,"https://www.goodreads.com/book/show/35708105-red-rising"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising: Sons of Ares #6 (Sons of Ares, #6)","Sons of Ares,","6","4.168","2017","32",,"4.17","559",,,"https://www.goodreads.com/book/show/36131152-red-rising"
"2","Pierce Brown","Science-Fiction","4.413","Red Rising: Sons of Ares Vol. 3: Forbidden Song",,,,"2023","120",,"4.28","1164",,,"https://www.goodreads.com/book/show/63246650-red-rising"
"2","Pierce Brown","Science-Fiction","4.413","The Red Rising Trilogy Series Collection #1-3",,,,,,"Young Adult","4.63","1303",,,"https://www.goodreads.com/book/show/40238675-the-red-rising-trilogy-series-collection-1-3"
"3","James  Islington","Fantasy","4.415","The Shadow of What Was Lost (The Licanius Trilogy, #1)","The Licanius Trilogy,","1","4.318","2014","602",,"4.14","82876",,,"https://www.goodreads.com/book/show/22878967-the-shadow-of-what-was-lost"
"3","James  Islington","Fantasy","4.415","The Licanius Trilogy (The Licanius Trilogy, #1-3)","The Licanius Trilogy,","1","4.318","2020","2400",,"4.52","814",,,"https://www.goodreads.com/book/show/61241918-the-licanius-trilogy"
"3","James  Islington","Fantasy","4.415","An Echo of Things to Come (The Licanius Trilogy, #2)","The Licanius Trilogy,","2","4.318","2017","752",,"4.21","47902",,,"https://www.goodreads.com/book/show/32498052-an-echo-of-things-to-come"
"3","James  Islington","Fantasy","4.415","The Light of All That Falls (The Licanius Trilogy, #3)","The Licanius Trilogy,","3","4.318","2019","864",,"4.4","36675",,,"https://www.goodreads.com/book/show/36111098-the-light-of-all-that-falls"
"3","James  Islington","Fantasy","4.415","The Will of the Many (Hierarchy, #1)","Hierarchy,","1","4.61","2023","639",,"4.6","159003",,,"https://www.goodreads.com/book/show/58416952-the-will-of-the-many"
"3","James  Islington","Fantasy","4.415","The Strength of the Few (Hierarchy, #2)","Hierarchy,","2","4.61",,,,"4.62","353",,,"https://www.goodreads.com/book/show/169485073-the-strength-of-the-few"
"4","Art Spiegelman","Graphic Novel","4.427","Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)","Maus,","1","4.41","1986","159",,"4.39","370157",,,"https://www.goodreads.com/book/show/15196.Maus_I"
"4","Art Spiegelman","Graphic Novel","4.427","Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)","Maus,","2","4.41","1991","144",,"4.43","157112",,,"https://www.goodreads.com/book/show/15197.Maus_II"
"4","Art Spiegelman","Graphic Novel","4.427","The Complete Maus",,,,"1986","296",,"4.58","249667",,,"https://www.goodreads.com/book/show/15195.The_Complete_Maus"
"4","Art Spiegelman","Graphic Novel","4.427","MetaMaus: A Look Inside a Modern Classic, Maus",,,,"2011","300",,"4.31","3014",,,"https://www.goodreads.com/book/show/10420795-metamaus"
"5","M.L. Wang","Fantasy","4.405","The Sword of Kaigen",,,,"2019","651",,"4.45","82161",,,"https://www.goodreads.com/book/show/41886271-the-sword-of-kaigen"
"5","M.L. Wang","Fantasy","4.405","Blood Over Bright Haven",,,,"2023","430",,"4.36","99768",,,"https://www.goodreads.com/book/show/208430658-blood-over-bright-haven"
"6","Andy Weir","Science-Fiction","4.377","The Egg",,,,"2011","3",,"4.21","37002",,,"https://www.goodreads.com/book/show/17563539-the-egg"
"6","Andy Weir","Science-Fiction","4.377","The Martian",,,,"2012","384",,"4.42","1261542",,,"https://www.goodreads.com/book/show/18007564-the-martian"
"6","Andy Weir","Science-Fiction","4.377","Project Hail Mary",,,,"2021","496",,"4.5","989107",,,"https://www.goodreads.com/book/show/54493401-project-hail-mary"
"7","Will Wight","Fantasy","4.389","The Traveler's Gate Trilogy (Traveler's Gate, #1-3)","Traveler's Gate,","1","4.265","2015","1218","Young Adult","4.35","3381",,,"https://www.goodreads.com/book/show/25735140-the-traveler-s-gate-trilogy"
"7","Will Wight","Fantasy","4.389","The Crimson Vault (Traveler's Gate, #2)","Traveler's Gate,","2","4.265","2013","386","Young Adult","4.18","13679",,,"https://www.goodreads.com/book/show/18310619-the-crimson-vault"
"7","Will Wight","Fantasy","4.389","Gardens of Mist (Traveler's Gate Chronicles, #2)","Traveler&","39","4.17","2013","47",,"4.12","1028",,,"https://www.goodreads.com/book/show/20405725-gardens-of-mist"
"7","Will Wight","Fantasy","4.389","House of Blades (Traveler's Gate, #1)","Traveler&","39","4.17","2013","294","Young Adult","4.07","18127",,,"https://www.goodreads.com/book/show/18047306-house-of-blades"
"7","Will Wight","Fantasy","4.389","Tower of Winter (Traveler's Gate Chronicles, #1)","Traveler&","39","4.17","2013","57",,"4.09","1202",,,"https://www.goodreads.com/book/show/18939185-tower-of-winter"
"7","Will Wight","Fantasy","4.389","City of Light (Traveler's Gate, #3)","Traveler&","39","4.17","2014","394","Young Adult","4.16","12131",,,"https://www.goodreads.com/book/show/18400420-city-of-light"
"7","Will Wight","Fantasy","4.389","Steel Diplomacy (Traveler's Gate Chronicles, #3.5)","Traveler&","39","4.17","2016","17",,"4.47","15",,,"https://www.goodreads.com/book/show/62095333-steel-diplomacy"
"7","Will Wight","Fantasy","4.389","The White Flame (Traveler's Gate Chronicles, #3.1)","Traveler&","39","4.17","2018","15",,"4.11","19",,,"https://www.goodreads.com/book/show/62095260-the-white-flame"
"7","Will Wight","Fantasy","4.389","Of Sea and Shadow (The Elder Empire: Sea, #1)","The Elder Empire: Sea,","1","4.2","2014","428",,"4.12","5687",,,"https://www.goodreads.com/book/show/24180564-of-sea-and-shadow"
"7","Will Wight","Fantasy","4.389","Of Dawn and Darkness (The Elder Empire: Sea, #2)","The Elder Empire: Sea,","2","4.2","2015","388",,"4.18","3980",,,"https://www.goodreads.com/book/show/28114641-of-dawn-and-darkness"
"7","Will Wight","Fantasy","4.389","Of Kings and Killers (The Elder Empire: Sea, #3)","The Elder Empire: Sea,","3","4.2","2020","414",,"4.3","3184",,,"https://www.goodreads.com/book/show/53241839-of-kings-and-killers"
"7","Will Wight","Fantasy","4.389","Of Shadow and Sea (The Elder Empire: Shadow, #1)","The Elder Empire: Shadow,","1","4.147","2014","406","Young Adult","4.03","5524",,,"https://www.goodreads.com/book/show/24180566-of-shadow-and-sea"
"7","Will Wight","Fantasy","4.389","Of Darkness and Dawn (The Elder Empire: Shadow, #2)","The Elder Empire: Shadow,","2","4.147","2015","364",,"4.16","3968",,,"https://www.goodreads.com/book/show/26078884-of-darkness-and-dawn"
"7","Will Wight","Fantasy","4.389","Of Killers and Kings (The Elder Empire: Shadow, #3)","The Elder Empire: Shadow,","3","4.147","2020","393",,"4.25","2945",,,"https://www.goodreads.com/book/show/53241848-of-killers-and-kings"
"7","Will Wight","Fantasy","4.389","The Lightning Wastes (Traveler's Gate Chronicles, #3)","Traveler's Gate Chronicles,","3","4.338","2014","57",,"4.21","1004",,,"https://www.goodreads.com/book/show/20693510-the-lightning-wastes"
"7","Will Wight","Fantasy","4.389","The Incarnation's Daughter (Traveler's Gate Chronicles, #3.2)","Traveler's Gate Chronicles,","3.2","4.338","2016","24",,"4.25","20",,,"https://www.goodreads.com/book/show/62095280-the-incarnation-s-daughter"
"7","Will Wight","Fantasy","4.389","A Collection of Swords (Traveler's Gate Chronicles, #3.3)","Traveler's Gate Chronicles,","3.3","4.338","2016","16",,"4.48","21",,,"https://www.goodreads.com/book/show/62095307-a-collection-of-swords"
"7","Will Wight","Fantasy","4.389","The Reaping Dance (Traveler's Gate Chronicles, #3.4)","Traveler's Gate Chronicles,","3.4","4.338","2016","15",,"4.41","17",,,"https://www.goodreads.com/book/show/62095321-the-reaping-dance"
"7","Will Wight","Fantasy","4.389","Unsouled (Cradle, #1)","Cradle,","1","4.574","2016","294","Young Adult","4.15","54886",,,"https://www.goodreads.com/book/show/30558257-unsouled"
"7","Will Wight","Fantasy","4.389","Cradle: Foundation (Cradle, #1-3)","Cradle,","1","4.574","2017","1032","Young Adult","4.68","2686",,,"https://www.goodreads.com/book/show/36414251-cradle"
"7","Will Wight","Fantasy","4.389","Soulsmith (Cradle, #2)","Cradle,","2","4.574","2016","284","Young Adult","4.33","39836",,,"https://www.goodreads.com/book/show/32283608-soulsmith"
"7","Will Wight","Fantasy","4.389","Blackflame (Cradle, #3)","Cradle,","3","4.574","2017","370","Young Adult","4.51","36688",,,"https://www.goodreads.com/book/show/35023786-blackflame"
"7","Will Wight","Fantasy","4.389","Skysworn (Cradle, #4)","Cradle,","4","4.574","2017","292",,"4.38","34563",,,"https://www.goodreads.com/book/show/36332410-skysworn"
"7","Will Wight","Fantasy","4.389","Cradle: Path of Gold (Cradle, #4-6)","Cradle,","4","4.574","2020","979","Young Adult","4.75","1555",,,"https://www.goodreads.com/book/show/53471320-cradle"
"7","Will Wight","Fantasy","4.389","Ghostwater (Cradle, #5)","Cradle,","5","4.574","2018","310",,"4.56","33675",,,"https://www.goodreads.com/book/show/40280403-ghostwater"
"7","Will Wight","Fantasy","4.389","Underlord (Cradle, #6)","Cradle,","6","4.574","2019","400",,"4.61","32948",,,"https://www.goodreads.com/book/show/43895031-underlord"
"7","Will Wight","Fantasy","4.389","Uncrowned (Cradle, #7)","Cradle,","7","4.574","2019","336","Young Adult","4.57","31792",,,"https://www.goodreads.com/book/show/50789354-uncrowned"
"7","Will Wight","Fantasy","4.389","Cradle: Rise of Lords (Cradle, #7-9)","Cradle,","7","4.574","2021","1302","Young Adult","4.76","1065",,,"https://www.goodreads.com/book/show/59421813-cradle"
"7","Will Wight","Fantasy","4.389","Wintersteel (Cradle, #8)","Cradle,","8","4.574","2020","540",,"4.69","31108",,,"https://www.goodreads.com/book/show/55423083-wintersteel"
"7","Will Wight","Fantasy","4.389","Bloodline (Cradle, #9)","Cradle,","9","4.574","2021","378","Young Adult","4.5","28790",,,"https://www.goodreads.com/book/show/55595995-bloodline"
"7","Will Wight","Fantasy","4.389","Reaper (Cradle, #10)","Cradle,","10","4.574","2021","465",,"4.66","28231",,,"https://www.goodreads.com/book/show/57640065-reaper"
"7","Will Wight","Fantasy","4.389","Cradle: Ascension (Cradle, #10-12)","Cradle,","10","4.574","2024","1538",,"4.79","189",,,"https://www.goodreads.com/book/show/217507153-cradle"
"7","Will Wight","Fantasy","4.389","Dreadgod (Cradle, #11)","Cradle,","11","4.574","2022","464",,"4.62","25283",,,"https://www.goodreads.com/book/show/59515764-dreadgod"
"7","Will Wight","Fantasy","4.389","Waybound (Cradle, #12)","Cradle,","12","4.574","2023","518",,"4.62","21930",,,"https://www.goodreads.com/book/show/173338910-waybound"
"7","Will Wight","Fantasy","4.389","The Captain (The Last Horizon, #1)","The Last Horizon,","1","4.383","2023","467",,"4.27","9444",,,"https://www.goodreads.com/book/show/123165953-the-captain"
"7","Will Wight","Fantasy","4.389","The Engineer (The Last Horizon, #2)","The Last Horizon,","2","4.383","2023","419",,"4.42","5844",,,"https://www.goodreads.com/book/show/201127814-the-engineer"
"7","Will Wight","Fantasy","4.389","The Knight (The Last Horizon, #3)","The Last Horizon,","3","4.383","2024","407",,"4.46","4314",,,"https://www.goodreads.com/book/show/213353605-the-knight"
"7","Will Wight","Fantasy","4.389","The Pilot (The Last Horizon #4)","The Last Horizon","4","4.43","2025","421",,"4.43","2273",,,"https://www.goodreads.com/book/show/235156795-the-pilot"
"7","Will Wight","Fantasy","4.389","Threshold: Stories from Cradle",,,,"2025","386",,"4.47","3663",,,"https://www.goodreads.com/book/show/221722124-threshold"
"8","Madeline Miller","Historical Fiction","4.29","La collina dei conigli",,,,"1972","429","Children; Young Adult","4.09","502346",,,"https://www.goodreads.com/book/show/210395687-la-collina-dei-conigli"
"8","Madeline Miller","Historical Fiction","4.29","The Song of Achilles",,,,"2011","408",,"4.31","1921536",,,"https://www.goodreads.com/book/show/13623848-the-song-of-achilles"
"8","Madeline Miller","Historical Fiction","4.29","Circe",,,,"2018","393",,"4.22","1312634",,,"https://www.goodreads.com/book/show/35959740-circe"
"8","Madeline Miller","Historical Fiction","4.29","Circe / The Song of Achilles",,,,,,,"4.54","2089",,,"https://www.goodreads.com/book/show/55028733-circe-the-song-of-achilles"
"9","Robin Hobb","Fantasy","4.385","Assassin's Apprentice (Farseer Trilogy, #1)","Farseer Trilogy,","1","4.298","1995","435",,"4.19","389027",,,"https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice"
"9","Robin Hobb","Fantasy","4.385","The Farseer Trilogy (Farseer Trilogy, #1-3)","Farseer Trilogy,","1","4.298","2011","1952",,"4.41","23483",,,"https://www.goodreads.com/book/show/10762697-the-farseer-trilogy"
"9","Robin Hobb","Fantasy","4.385","Assassin's Apprentice / Royal Assassin (Farseer Trilogy, #1-2)","Farseer Trilogy,","1","4.298",,"448",,"4.4","8598",,,"https://www.goodreads.com/book/show/5533041-assassin-s-apprentice-royal-assassin"
"9","Robin Hobb","Fantasy","4.385","Royal Assassin (Farseer Trilogy, #2)","Farseer Trilogy,","2","4.298","1996","675",,"4.28","235521",,,"https://www.goodreads.com/book/show/25300956-royal-assassin"
"9","Robin Hobb","Fantasy","4.385","Assassin's Quest (Farseer Trilogy, #3)","Farseer Trilogy,","3","4.298","1997","757",,"4.21","189325",,,"https://www.goodreads.com/book/show/33396914-assassin-s-quest"
"9","Robin Hobb","Fantasy","4.385","L'Assassin du roi (L'Assassin royal, #2)","L&","39","4.473","1996","415",,"4.34","2818",,,"https://www.goodreads.com/book/show/1847010.L_Assassin_du_roi"
"9","Robin Hobb","Fantasy","4.385","Adieux et retrouvailles (L'assassin royal, #13)","L&","39","4.473","1997","378",,"4.58","1158",,,"https://www.goodreads.com/book/show/1625897.Adieux_et_retrouvailles"
"9","Robin Hobb","Fantasy","4.385","La Reine solitaire (L'Assassin royal, #6)","L&","39","4.473","1997","380",,"4.44","2086",,,"https://www.goodreads.com/book/show/515792.La_Reine_solitaire"
"9","Robin Hobb","Fantasy","4.385","La Voie magique (L'Assassin royal, #5)","L&","39","4.473","1997","382",,"4.37","2174",,,"https://www.goodreads.com/book/show/219253.La_Voie_magique"
"9","Robin Hobb","Fantasy","4.385","La Secte maudite (L'assassin royal, #8)","L&","39","4.473","2001","445",,"4.52","1358",,,"https://www.goodreads.com/book/show/2056298.La_Secte_maudite"
"9","Robin Hobb","Fantasy","4.385","Serments et deuils (L'assassin royal, #10)","L&","39","4.473","2002","412",,"4.47","1238",,,"https://www.goodreads.com/book/show/1134821.Serments_et_deuils"
"9","Robin Hobb","Fantasy","4.385","L'homme noir (L'assassin royal, #12)","L&","39","4.473","2004","327",,"4.54","1188",,,"https://www.goodreads.com/book/show/2056297.L_homme_noir"
"9","Robin Hobb","Fantasy","4.385","Le dragon des glaces (L'assassin royal, #11)","L&","39","4.473","2004","381",,"4.4","1215",,,"https://www.goodreads.com/book/show/2056299.Le_dragon_des_glaces"
"9","Robin Hobb","Fantasy","4.385","La fille de l'assassin (L'assassin royal, #15; Le fou et l'assassin #1, part 2 of 2)","L&","39","4.473","2015","384",,"4.51","675",,,"https://www.goodreads.com/book/show/25132770-la-fille-de-l-assassin"
"9","Robin Hobb","Fantasy","4.385","En quête de vengeance (L'assassin royal, #16; Le Fou et l'Assassin, #3)","L&","39","4.473",,"416",,"4.47","585",,,"https://www.goodreads.com/book/show/28763606-en-qu-te-de-vengeance"
"9","Robin Hobb","Fantasy","4.385","La Nef du crépuscule (L'Assassin royal #3)","L&","39","4.473",,"413",,"4.48","2055",,,"https://www.goodreads.com/book/show/219257.La_Nef_du_cr_puscule"
"9","Robin Hobb","Fantasy","4.385","Le Retour de l'Assassin (L'assassin royal, #17; Le fou et l'assassin ,#4)","L&","39","4.473",,"477",,"4.56","550",,,"https://www.goodreads.com/book/show/32203473-le-retour-de-l-assassin"
"9","Robin Hobb","Fantasy","4.385","Le Poison de la vengeance (L'Assassin royal #4)","L'Assassin royal","4","4.26","1997","349",,"4.26","2316",,,"https://www.goodreads.com/book/show/515801.Le_Poison_de_la_vengeance"
"9","Robin Hobb","Fantasy","4.385","Le vaisseau magique (Les aventuriers de la mer, #1)","Les aventuriers de la mer,","1","4.403","1998","317",,"4.17","1146",,,"https://www.goodreads.com/book/show/2128082.Le_vaisseau_magique"
"9","Robin Hobb","Fantasy","4.385","Le navire aux esclaves (Les aventuriers de la mer, #2)","Les aventuriers de la mer,","2","4.403","2012","379",,"4.31","1017",,,"https://www.goodreads.com/book/show/2128083.Le_navire_aux_esclaves"
"9","Robin Hobb","Fantasy","4.385","La conquête de la liberté (Les aventuriers de la mer, #3)","Les aventuriers de la mer,","3","4.403","2004","379",,"4.41","934",,,"https://www.goodreads.com/book/show/2128086.La_conqu_te_de_la_libert_"
"9","Robin Hobb","Fantasy","4.385","Brumes et tempêtes (Les aventuriers de la mer, #4)","Les aventuriers de la mer,","4","4.403","1999","381",,"4.38","867",,,"https://www.goodreads.com/book/show/2128087.Brumes_et_temp_tes"
"9","Robin Hobb","Fantasy","4.385","Prisons d'eau et de bois (Les aventuriers de la mer, #5)","Les aventuriers de la mer,","5","4.403","1999","315",,"4.38","814",,,"https://www.goodreads.com/book/show/2128081.Prisons_d_eau_et_de_bois"
"9","Robin Hobb","Fantasy","4.385","L'éveil des eaux dormantes (Les aventuriers de la mer, #6)","Les aventuriers de la mer,","6","4.403","1999","365",,"4.49","795",,,"https://www.goodreads.com/book/show/1863380.L_veil_des_eaux_dormantes"
"9","Robin Hobb","Fantasy","4.385","Le seigneur des trois règnes (Les aventuriers de la mer, #7)","Les aventuriers de la mer,","7","4.403","2000","376",,"4.42","746",,,"https://www.goodreads.com/book/show/2128080.Le_seigneur_des_trois_r_gnes"
"9","Robin Hobb","Fantasy","4.385","Ombres et flammes (Les aventuriers de la mer, #8)","Les aventuriers de la mer,","8","4.403","1998","377",,"4.5","746",,,"https://www.goodreads.com/book/show/2940853-ombres-et-flammes"
"9","Robin Hobb","Fantasy","4.385","Les marches du trône (Les aventuriers de la mer, #9)","Les aventuriers de la mer,","9","4.403","2012","376",,"4.57","722",,,"https://www.goodreads.com/book/show/6011102-les-marches-du-tr-ne"
"9","Robin Hobb","Fantasy","4.385","Ship of Magic (Liveship Traders, #1)","Liveship Traders,","1","4.297","1998","880",,"4.23","101815",,,"https://www.goodreads.com/book/show/45100.Ship_of_Magic"
"9","Robin Hobb","Fantasy","4.385","The Mad Ship (Liveship Traders, #2)","Liveship Traders,","2","4.297","1999","906",,"4.33","81661",,,"https://www.goodreads.com/book/show/45101.The_Mad_Ship"
