"Rank","Author","Genre","AuthorAvg","Title","SeriesName","SeriesNum","SeriesAvg","PubYear","Pages","AgeCategory","AvgRating","ReviewCount","EstimatedStartDate","EstimatedCompletionDate","Url"
"3","M.L. Wang","Fantasy","4.395","Blood Over Bright Haven",,,,"2023","430",,"4.35","110768",,,"https://www.goodreads.com/book/show/208430658-blood-over-bright-haven"
"4","Art Spiegelman","Graphic Novel","4.427","Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)","Maus,","1","4.41","1986","159",,"4.39","371949",,,"https://www.goodreads.com/book/show/15196.Maus_I"
"4","Art Spiegelman","Graphic Novel","4.427","Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)","Maus,","2","4.41","1991","144",,"4.43","157542",,,"https://www.goodreads.com/book/show/15197.Maus_II"
"4","Art Spiegelman","Graphic Novel","4.427","The Complete Maus",,,,"1986","296",,"4.58","251462",,,"https://www.goodreads.com/book/show/15195.The_Complete_Maus"
"4","Art Spiegelman","Graphic Novel","4.427","MetaMaus: A Look Inside a Modern Classic, Maus",,,,"2011","300",,"4.31","3037",,,"https://www.goodreads.com/book/show/10420795-metamaus"
"5","James  Islington","Fantasy","4.39","The Shadow of What Was Lost (The Licanius Trilogy, #1)","The Licanius Trilogy,","1","4.318","2014","595",,"4.14","85022",,,"https://www.goodreads.com/book/show/22878967-the-shadow-of-what-was-lost"
"5","James  Islington","Fantasy","4.39","The Licanius Trilogy (The Licanius Trilogy, #1-3)","The Licanius Trilogy,","1","4.318","2020","2400",,"4.52","876",,,"https://www.goodreads.com/book/show/61241918-the-licanius-trilogy"
"5","James  Islington","Fantasy","4.39","An Echo of Things to Come (The Licanius Trilogy, #2)","The Licanius Trilogy,","2","4.318","2017","752",,"4.21","49385",,,"https://www.goodreads.com/book/show/32498052-an-echo-of-things-to-come"
"5","James  Islington","Fantasy","4.39","The Light of All That Falls (The Licanius Trilogy, #3)","The Licanius Trilogy,","3","4.318","2019","864",,"4.4","38004",,,"https://www.goodreads.com/book/show/36111098-the-light-of-all-that-falls"
"5","James  Islington","Fantasy","4.39","The Will of the Many (Hierarchy, #1)","Hierarchy,","1","4.535","2023","639",,"4.6","174784",,,"https://www.goodreads.com/book/show/58416952-the-will-of-the-many"
"5","James  Islington","Fantasy","4.39","The Strength of the Few (Hierarchy, #2)","Hierarchy,","2","4.535","2025","720",,"4.47","16582",,,"https://www.goodreads.com/book/show/169485073-the-strength-of-the-few"
"6","Andy Weir","Science-Fiction","4.377","The Egg",,,,"2011","3",,"4.21","37387",,,"https://www.goodreads.com/book/show/17563539-the-egg"
"6","Andy Weir","Science-Fiction","4.377","The Martian",,,,"2012","384",,"4.42","1271150",,,"https://www.goodreads.com/book/show/18007564-the-martian"
"6","Andy Weir","Science-Fiction","4.377","Project Hail Mary",,,,"2021","476",,"4.5","1035027",,,"https://www.goodreads.com/book/show/54493401-project-hail-mary"
"7","Will Wight","Fantasy","4.388","The Traveler's Gate Trilogy (Traveler's Gate, #1-3)","Traveler's Gate,","1","4.265","2015","1218","Young Adult","4.35","3397",,,"https://www.goodreads.com/book/show/25735140-the-traveler-s-gate-trilogy"
"7","Will Wight","Fantasy","4.388","The Crimson Vault (Traveler's Gate, #2)","Traveler's Gate,","2","4.265","2013","386","Young Adult","4.18","13723",,,"https://www.goodreads.com/book/show/18310619-the-crimson-vault"
"7","Will Wight","Fantasy","4.388","Gardens of Mist (Traveler's Gate Chronicles, #2)","Traveler&","39","4.173","2013","47",,"4.12","1029",,,"https://www.goodreads.com/book/show/20405725-gardens-of-mist"
"7","Will Wight","Fantasy","4.388","House of Blades (Traveler's Gate, #1)","Traveler&","39","4.173","2013","294","Young Adult","4.07","18180",,,"https://www.goodreads.com/book/show/18047306-house-of-blades"
"7","Will Wight","Fantasy","4.388","Tower of Winter (Traveler's Gate Chronicles, #1)","Traveler&","39","4.173","2013","57",,"4.1","1201",,,"https://www.goodreads.com/book/show/18939185-tower-of-winter"
"7","Will Wight","Fantasy","4.388","City of Light (Traveler's Gate, #3)","Traveler&","39","4.173","2014","394","Young Adult","4.17","12177",,,"https://www.goodreads.com/book/show/18400420-city-of-light"
"7","Will Wight","Fantasy","4.388","Steel Diplomacy (Traveler's Gate Chronicles, #3.5)","Traveler&","39","4.173","2016","17",,"4.47","15",,,"https://www.goodreads.com/book/show/62095333-steel-diplomacy"
"7","Will Wight","Fantasy","4.388","The White Flame (Traveler's Gate Chronicles, #3.1)","Traveler&","39","4.173","2018","15",,"4.11","19",,,"https://www.goodreads.com/book/show/62095260-the-white-flame"
"7","Will Wight","Fantasy","4.388","Of Sea and Shadow (The Elder Empire: Sea, #1)","The Elder Empire: Sea,","1","4.2","2014","428",,"4.12","5720",,,"https://www.goodreads.com/book/show/24180564-of-sea-and-shadow"
"7","Will Wight","Fantasy","4.388","Of Dawn and Darkness (The Elder Empire: Sea, #2)","The Elder Empire: Sea,","2","4.2","2015","388",,"4.18","4008",,,"https://www.goodreads.com/book/show/28114641-of-dawn-and-darkness"
"7","Will Wight","Fantasy","4.388","Of Kings and Killers (The Elder Empire: Sea, #3)","The Elder Empire: Sea,","3","4.2","2020","414",,"4.3","3211",,,"https://www.goodreads.com/book/show/53241839-of-kings-and-killers"
"7","Will Wight","Fantasy","4.388","Of Shadow and Sea (The Elder Empire: Shadow, #1)","The Elder Empire: Shadow,","1","4.147","2014","406","Young Adult","4.03","5555",,,"https://www.goodreads.com/book/show/24180566-of-shadow-and-sea"
"7","Will Wight","Fantasy","4.388","Of Darkness and Dawn (The Elder Empire: Shadow, #2)","The Elder Empire: Shadow,","2","4.147","2015","364",,"4.16","3991",,,"https://www.goodreads.com/book/show/26078884-of-darkness-and-dawn"
"7","Will Wight","Fantasy","4.388","Of Killers and Kings (The Elder Empire: Shadow, #3)","The Elder Empire: Shadow,","3","4.147","2020","393",,"4.25","2969",,,"https://www.goodreads.com/book/show/53241848-of-killers-and-kings"
"7","Will Wight","Fantasy","4.388","The Lightning Wastes (Traveler's Gate Chronicles, #3)","Traveler's Gate Chronicles,","3","4.338","2014","57",,"4.21","1005",,,"https://www.goodreads.com/book/show/20693510-the-lightning-wastes"
"7","Will Wight","Fantasy","4.388","The Incarnation's Daughter (Traveler's Gate Chronicles, #3.2)","Traveler's Gate Chronicles,","3.2","4.338","2016","24",,"4.25","20",,,"https://www.goodreads.com/book/show/62095280-the-incarnation-s-daughter"
"7","Will Wight","Fantasy","4.388","A Collection of Swords (Traveler's Gate Chronicles, #3.3)","Traveler's Gate Chronicles,","3.3","4.338","2016","16",,"4.48","21",,,"https://www.goodreads.com/book/show/62095307-a-collection-of-swords"
"7","Will Wight","Fantasy","4.388","The Reaping Dance (Traveler's Gate Chronicles, #3.4)","Traveler's Gate Chronicles,","3.4","4.338","2016","15",,"4.41","17",,,"https://www.goodreads.com/book/show/62095321-the-reaping-dance"
"7","Will Wight","Fantasy","4.388","Unsouled (Cradle, #1)","Cradle,","1","4.571","2016","294","Young Adult","4.14","55655",,,"https://www.goodreads.com/book/show/30558257-unsouled"
"7","Will Wight","Fantasy","4.388","Cradle: Foundation (Cradle, #1-3)","Cradle,","1","4.571","2017","1032","Young Adult","4.67","2716",,,"https://www.goodreads.com/book/show/36414251-cradle"
"7","Will Wight","Fantasy","4.388","Soulsmith (Cradle, #2)","Cradle,","2","4.571","2016","284","Young Adult","4.32","40413",,,"https://www.goodreads.com/book/show/32283608-soulsmith"
"7","Will Wight","Fantasy","4.388","Blackflame (Cradle, #3)","Cradle,","3","4.571","2017","370","Young Adult","4.51","37228",,,"https://www.goodreads.com/book/show/35023786-blackflame"
"7","Will Wight","Fantasy","4.388","Skysworn (Cradle, #4)","Cradle,","4","4.571","2017","292",,"4.38","35062",,,"https://www.goodreads.com/book/show/36332410-skysworn"
"7","Will Wight","Fantasy","4.388","Cradle: Path of Gold (Cradle, #4-6)","Cradle,","4","4.571","2020","979","Young Adult","4.75","1571",,,"https://www.goodreads.com/book/show/53471320-cradle"
"7","Will Wight","Fantasy","4.388","Ghostwater (Cradle, #5)","Cradle,","5","4.571","2018","310",,"4.56","34163",,,"https://www.goodreads.com/book/show/40280403-ghostwater"
"7","Will Wight","Fantasy","4.388","Underlord (Cradle, #6)","Cradle,","6","4.571","2019","400",,"4.61","33413",,,"https://www.goodreads.com/book/show/43895031-underlord"
"7","Will Wight","Fantasy","4.388","Uncrowned (Cradle, #7)","Cradle,","7","4.571","2019","336","Young Adult","4.57","32238",,,"https://www.goodreads.com/book/show/50789354-uncrowned"
"7","Will Wight","Fantasy","4.388","Cradle: Rise of Lords (Cradle, #7-9)","Cradle,","7","4.571","2021","1302","Young Adult","4.76","1088",,,"https://www.goodreads.com/book/show/59421813-cradle"
"7","Will Wight","Fantasy","4.388","Wintersteel (Cradle, #8)","Cradle,","8","4.571","2020","540",,"4.68","31534",,,"https://www.goodreads.com/book/show/55423083-wintersteel"
"7","Will Wight","Fantasy","4.388","Bloodline (Cradle, #9)","Cradle,","9","4.571","2021","378","Young Adult","4.5","29200",,,"https://www.goodreads.com/book/show/55595995-bloodline"
"7","Will Wight","Fantasy","4.388","Reaper (Cradle, #10)","Cradle,","10","4.571","2021","465",,"4.66","28645",,,"https://www.goodreads.com/book/show/57640065-reaper"
"7","Will Wight","Fantasy","4.388","Cradle: Ascension (Cradle, #10-12)","Cradle,","10","4.571","2024","1538",,"4.79","209",,,"https://www.goodreads.com/book/show/217507153-cradle"
"7","Will Wight","Fantasy","4.388","Dreadgod (Cradle, #11)","Cradle,","11","4.571","2022","464",,"4.62","25674",,,"https://www.goodreads.com/book/show/59515764-dreadgod"
"7","Will Wight","Fantasy","4.388","Waybound (Cradle, #12)","Cradle,","12","4.571","2023","518",,"4.62","22305",,,"https://www.goodreads.com/book/show/173338910-waybound"
"7","Will Wight","Fantasy","4.388","The Captain (The Last Horizon, #1)","The Last Horizon,","1","4.383","2023","467",,"4.27","9555",,,"https://www.goodreads.com/book/show/123165953-the-captain"
"7","Will Wight","Fantasy","4.388","The Engineer (The Last Horizon, #2)","The Last Horizon,","2","4.383","2023","419",,"4.42","5929",,,"https://www.goodreads.com/book/show/201127814-the-engineer"
"7","Will Wight","Fantasy","4.388","The Knight (The Last Horizon, #3)","The Last Horizon,","3","4.383","2024","407",,"4.46","4403",,,"https://www.goodreads.com/book/show/213353605-the-knight"
"7","Will Wight","Fantasy","4.388","The Pilot (The Last Horizon #4)","The Last Horizon","4","4.42","2025","421",,"4.42","2473",,,"https://www.goodreads.com/book/show/235156795-the-pilot"
"7","Will Wight","Fantasy","4.388","Threshold: Stories from Cradle",,,,"2025","386",,"4.46","3869",,,"https://www.goodreads.com/book/show/221722124-threshold"
"8","Madeline Miller","Historical Fiction","4.288","La collina dei conigli",,,,"1972","429","Children; Young Adult","4.09","503669",,,"https://www.goodreads.com/book/show/210395687-la-collina-dei-conigli"
"8","Madeline Miller","Historical Fiction","4.288","The Song of Achilles",,,,"2011","408",,"4.3","1943675",,,"https://www.goodreads.com/book/show/13623848-the-song-of-achilles"
"8","Madeline Miller","Historical Fiction","4.288","Circe",,,,"2018","393",,"4.22","1325919",,,"https://www.goodreads.com/book/show/35959740-circe"
"8","Madeline Miller","Historical Fiction","4.288","Circe / The Song of Achilles",,,,,,,"4.54","2131",,,"https://www.goodreads.com/book/show/55028733-circe-the-song-of-achilles"
"9","Robin Hobb","Fantasy","4.385","Assassin's Apprentice (Farseer Trilogy, #1)","Farseer Trilogy,","1","4.304","1995","435",,"4.19","393387",,,"https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice"
"9","Robin Hobb","Fantasy","4.385","The Farseer Trilogy (Farseer Trilogy, #1-3)","Farseer Trilogy,","1","4.304","2011","1952",,"4.42","23605",,,"https://www.goodreads.com/book/show/10762697-the-farseer-trilogy"
"9","Robin Hobb","Fantasy","4.385","Assassin's Apprentice / Royal Assassin (Farseer Trilogy, #1-2)","Farseer Trilogy,","1","4.304",,"448",,"4.4","8613",,,"https://www.goodreads.com/book/show/5533041-assassin-s-apprentice-royal-assassin"
"9","Robin Hobb","Fantasy","4.385","Royal Assassin (Farseer Trilogy, #2)","Farseer Trilogy,","2","4.304","1996","675",,"4.29","238228",,,"https://www.goodreads.com/book/show/25300956-royal-assassin"
"9","Robin Hobb","Fantasy","4.385","Assassin's Quest (Farseer Trilogy, #3)","Farseer Trilogy,","3","4.304","1997","757",,"4.22","191581",,,"https://www.goodreads.com/book/show/33396914-assassin-s-quest"
"9","Robin Hobb","Fantasy","4.385","L'Assassin du roi (L'Assassin royal, #2)","L&","39","4.474","1996","415",,"4.34","2847",,,"https://www.goodreads.com/book/show/1847010.L_Assassin_du_roi"
"9","Robin Hobb","Fantasy","4.385","Adieux et retrouvailles (L'assassin royal, #13)","L&","39","4.474","1997","378",,"4.58","1175",,,"https://www.goodreads.com/book/show/1625897.Adieux_et_retrouvailles"
"9","Robin Hobb","Fantasy","4.385","La Reine solitaire (L'Assassin royal, #6)","L&","39","4.474","1997","380",,"4.44","2105",,,"https://www.goodreads.com/book/show/515792.La_Reine_solitaire"
"9","Robin Hobb","Fantasy","4.385","La Voie magique (L'Assassin royal, #5)","L&","39","4.474","1997","382",,"4.37","2198",,,"https://www.goodreads.com/book/show/219253.La_Voie_magique"
"9","Robin Hobb","Fantasy","4.385","La Secte maudite (L'assassin royal, #8)","L&","39","4.474","2001","445",,"4.52","1373",,,"https://www.goodreads.com/book/show/2056298.La_Secte_maudite"
"9","Robin Hobb","Fantasy","4.385","Serments et deuils (L'assassin royal, #10)","L&","39","4.474","2002","412",,"4.47","1254",,,"https://www.goodreads.com/book/show/1134821.Serments_et_deuils"
"9","Robin Hobb","Fantasy","4.385","L'homme noir (L'assassin royal, #12)","L&","39","4.474","2004","327",,"4.54","1201",,,"https://www.goodreads.com/book/show/2056297.L_homme_noir"
"9","Robin Hobb","Fantasy","4.385","Le dragon des glaces (L'assassin royal, #11)","L&","39","4.474","2004","381",,"4.4","1228",,,"https://www.goodreads.com/book/show/2056299.Le_dragon_des_glaces"
"9","Robin Hobb","Fantasy","4.385","La fille de l'assassin (L'assassin royal, #15; Le fou et l'assassin #1, part 2 of 2)","L&","39","4.474","2015","384",,"4.52","689",,,"https://www.goodreads.com/book/show/25132770-la-fille-de-l-assassin"
"9","Robin Hobb","Fantasy","4.385","En quête de vengeance (L'assassin royal, #16; Le Fou et l'Assassin, #3)","L&","39","4.474",,"416",,"4.47","600",,,"https://www.goodreads.com/book/show/28763606-en-qu-te-de-vengeance"
"9","Robin Hobb","Fantasy","4.385","La Nef du crépuscule (L'Assassin royal #3)","L&","39","4.474",,"413",,"4.48","2073",,,"https://www.goodreads.com/book/show/219257.La_Nef_du_cr_puscule"
"9","Robin Hobb","Fantasy","4.385","Le Retour de l'Assassin (L'assassin royal, #17; Le fou et l'assassin ,#4)","L&","39","4.474",,"477",,"4.56","562",,,"https://www.goodreads.com/book/show/32203473-le-retour-de-l-assassin"
"9","Robin Hobb","Fantasy","4.385","Le Poison de la vengeance (L'Assassin royal #4)","L'Assassin royal","4","4.26","1997","349",,"4.26","2342",,,"https://www.goodreads.com/book/show/515801.Le_Poison_de_la_vengeance"
"9","Robin Hobb","Fantasy","4.385","Le vaisseau magique (Les aventuriers de la mer, #1)","Les aventuriers de la mer,","1","4.403","1998","317",,"4.17","1160",,,"https://www.goodreads.com/book/show/2128082.Le_vaisseau_magique"
"9","Robin Hobb","Fantasy","4.385","Le navire aux esclaves (Les aventuriers de la mer, #2)","Les aventuriers de la mer,","2","4.403","2012","379",,"4.31","1028",,,"https://www.goodreads.com/book/show/2128083.Le_navire_aux_esclaves"
"9","Robin Hobb","Fantasy","4.385","La conquête de la liberté (Les aventuriers de la mer, #3)","Les aventuriers de la mer,","3","4.403","2004","379",,"4.41","947",,,"https://www.goodreads.com/book/show/2128086.La_conqu_te_de_la_libert_"
"9","Robin Hobb","Fantasy","4.385","Brumes et tempêtes (Les aventuriers de la mer, #4)","Les aventuriers de la mer,","4","4.403","1999","381",,"4.38","877",,,"https://www.goodreads.com/book/show/2128087.Brumes_et_temp_tes"
"9","Robin Hobb","Fantasy","4.385","Prisons d'eau et de bois (Les aventuriers de la mer, #5)","Les aventuriers de la mer,","5","4.403","1999","315",,"4.38","825",,,"https://www.goodreads.com/book/show/2128081.Prisons_d_eau_et_de_bois"
"9","Robin Hobb","Fantasy","4.385","L'éveil des eaux dormantes (Les aventuriers de la mer, #6)","Les aventuriers de la mer,","6","4.403","1999","365",,"4.49","801",,,"https://www.goodreads.com/book/show/1863380.L_veil_des_eaux_dormantes"
"9","Robin Hobb","Fantasy","4.385","Le seigneur des trois règnes (Les aventuriers de la mer, #7)","Les aventuriers de la mer,","7","4.403","2000","376",,"4.42","752",,,"https://www.goodreads.com/book/show/2128080.Le_seigneur_des_trois_r_gnes"
"9","Robin Hobb","Fantasy","4.385","Ombres et flammes (Les aventuriers de la mer, #8)","Les aventuriers de la mer,","8","4.403","1998","377",,"4.5","756",,,"https://www.goodreads.com/book/show/2940853-ombres-et-flammes"
"9","Robin Hobb","Fantasy","4.385","Les marches du trône (Les aventuriers de la mer, #9)","Les aventuriers de la mer,","9","4.403","2012","376",,"4.57","731",,,"https://www.goodreads.com/book/show/6011102-les-marches-du-tr-ne"
"9","Robin Hobb","Fantasy","4.385","Ship of Magic (Liveship Traders, #1)","Liveship Traders,","1","4.297","1998","880",,"4.23","103026",,,"https://www.goodreads.com/book/show/45100.Ship_of_Magic"
"9","Robin Hobb","Fantasy","4.385","The Mad Ship (Liveship Traders, #2)","Liveship Traders,","2","4.297","1999","906",,"4.33","82694",,,"https://www.goodreads.com/book/show/45101.The_Mad_Ship"
"9","Robin Hobb","Fantasy","4.385","Ship of Destiny (Liveship Traders, #3)","Liveship Traders,","3","4.297","2000","789",,"4.33","87546",,,"https://www.goodreads.com/book/show/45102.Ship_of_Destiny"
